name;addr
Beulah;5500 Lee Road 270,Valley,,AL,36854-7042
Mountain Creek Baptist Church;974 County Road 63,Marbury,,AL,36051
New Vision Church Encanto en Español;6540 Brooklyn Ave,San Diego,,CA,92114-2823
New Vision Church Encanto;6540 Brooklyn Ave,San Diego,,CA,92114-2823
Golgotha Gospel Church;2305 Oak Ln Ste 4B 120,Grand Prairie,,TX,75051-4896
Mision de Paz;2720 Wabash Ave,Fort Worth,,TX,76109-1365
Living Hope Baptist Church;3290 Lower Hartley Bridge Rd,Byron,,GA,31008-8820
Luz Del Mundo;2720 Wabash Ave,Fort Worth,,TX,76109-1365
Grace Missionary Baptist Church;6328 Brooklyn Ave,San Diego,,CA,92114
University Baptist Church;2720 Wabash Ave,Fort Worth,,TX,76109-1365
Liverpool Baptist Church;409 Liverpool Rd,Yazoo City,,MS,39194
Scarboro Baptist Church;4204 Scarboro Church Loop,Millen,,GA,30442-3508
Iglesia Bautista Shekinah;2100 W. Lowden St.,Fort Worth,,TX,76110
City Life Church;401 45th St,San Diego,,CA,92102
Lake Pointe Baptist Church;8352 Highway 50,Dadeville,,AL,36853
East Village Community Church;1374 Island Ave,San Diego,,CA,92101
Southside City Church;2100 W. Lowden St.,Fort Worth,,TX,76110
Integrity Christian Fellowship;726 Grand Ave.,Spring Valley,,CA,91977
New Paradise Baptist Church;420 68th St,San Diego,,CA,92114-4439
Horseshoe Baptist Church;11776 Horseshoe Lake Rd,Mer Rouge,,LA,71261-9523
Encanto Southern Baptist Church;6020 Akins Ave,San Diego,,CA,92114-2418
Wallace Chapel Baptist Church;7444 US Highway 29 N,Cusseta,,AL,36852-3000
Dallas County Cowboy Church;4627 Pioneer Rd,Balch Springs,,TX,75180-4007
New Life Fellowship;1516 Pioneer Pkwy,Arlington,,TX,76013
Arlington Chinese Bible Church, Arllington;2426 Superior Dr,Pantego,,TX,76013-6015
Grace Street Fellowship;1516 W Pioneer Pkwy,Arlington,,TX,76013-6252
Travis Avenue Cambodian Mission;3028 Lipscomb St,Fort Worth,,TX,76110
Truevine Missionary Baptist Church;6860 Madrone Ave,San Diego,,CA,92114
Salem Baptist Church;125 Rancho Bonita,Salem,,NM,87941-0340
Holly Springs Baptist Church;854 US 79,Homer,,LA,71040
Green Hill Baptist Church;2648 Savannah Hwy,Sylvania,,GA,30467-1205
Sumterville;7878 Sumter 20,Epes,,AL,35460
Arlington Arabic Baptist Church;2805 W. Arkansas Ln,Arlington,,TX,76016
Koinonia Missionary Baptist Church;3206 S Tyler St,DALLAS,,TX,75224-3909
Harmony Baptist Church, Arlington;1814 W Arkansas Ln,Arlington,,TX,76013
Living Water;1745 Grass Farm Rd,Titus,,AL,36080-3455
Grace And Truth Baptist Church;2019 Overton Rd,Dallas,,TX,75216
Faith Baptist Church;3041 County Road 64,Plantersville,,AL,36758-3704
Indian Rock Baptist Church, Gilmer;4944 State Highway 154 E,Gilmer,,TX,75645-6958
Central Baptist Church;1495 Highway 49 Frontage Rd,Bentonia,,MS,39040-8227
Mount Olivet Baptist Church;1593 Mt Olivet Church Rd,Garfield,,GA,30425
Greensboro Baptist Church;908 Main St,Greensboro,,AL,36744-1614
Iglesia Bautista Principe de Paz;3541 Ocean View Blvd,San Diego,,CA,92113
Iglesia Bautista Nueva Esperanza;2205 Harrison Ave,San Diego,,CA,92113
United Missionary Baptist Church;6055 Skyline Dr,San Diego,,CA,92114-5532
Maranatha Ethiopian Christian Fellowship in San Diego;3541 Oceanview Blvd,San Diego,,CA,92113
Cambodian Church of Fort Worth;3321 Cleburne Rd,Fort Worth,,TX,76110-3674
Hope International Baptist Church;123 Worthington St Valley View Center,Spring Valley,,CA,91977
New Hope Friendship Missionary Baptist Church;2205 Harrison Ave,San Diego,,CA,92113-2321
Good Shepherd Baptist Church;390 S 39th St,San Diego,,CA,92113-1712
Kite First Baptist Church;134 GA-57,Kite,,GA,31049
Antioch Baptist Church;1115 Antioch Rd,Titus,,AL,36080-3469
African Fellowship Church;2043 Kingsbridge Drive,Heartland,,TX,75126
Vietnamese Arlington Bible Church;3434 S Collins St,Arlington,,TX,76014-3243
South Fort Worth Baptist Church;800 W Fogg St,Fort Worth,,TX,76110-6250
Concord Baptist Church;4909 Wichita St.,Fort Worth,,TX,76119
Greater True Vine;3109 Rodeo St.,Fort Worth,,TX,76119
Higher Praise Family Church;2909 Horton Rd,Forest Hill,,TX,76119-5635
Melody Lakes Baptist Church;254 Red Oak Dr,Waverly Hall,,GA,31831
Jeffersonville Baptist Church;McCrary St & N Church St,Jeffersonville,,GA,31044
Big Sandy Baptist Church;12443 Ga Highway 112,Irwinton,,GA,31042-2172
Epes;26300 Dr Martin Luther King Hw,Epes,,AL,35460-3027
Richland Heights Baptist Church, Grand Saline;1500 N Spring St,Grand Saline,,TX,75140
Ebenezer Missionary Baptist Church;1728 S 39th St,San Diego,,CA,92113
Vista Church;2051 Times Road,Heartland,,TX,75126
Germantown Baptist Church;1828 Dogwood Trl,Minden,,LA,71055
Iglesia Templo Bautista;2260 S Madison Ave,Yuma,,AZ,85364-6532
Mooringsport Baptist Church;500 Ivy St,Mooringsport,,LA,71060-8627
Culbertson Baptist Church;3286 Highway 151,Farmerville,,LA,71241-7466
Red River Baptist Church;3301 E Linton Rd,Benton,,LA,71006-9674
Oak Chapel Baptist Church;Oak Chapel Rd & Bird Flanders Rd,Kite,,GA,31049
New Providence Baptist Church;8484 GA-96,Jeffersonville,,GA,31044-0121
Zomi Mission Baptist Church;301 E Thornhill Dr,Fort Worth,,TX,76115-2638
Bread of Life Missionary Baptist Church, Dallas;2231 56th St,Dallas,,TX,75241-1435
Christian Crusade For Christ;5187 Ollie St.,Fort Worth,,TX,76119-5730
Friendship Baptist Church;3139 Friendship Church Rd,Dry Branch,,GA,31020-3721
Pleasant Hill Baptist Church;10267 Highway 143,Farmerville,,LA,71241-5521
Transylvania Baptist Church;159 Cheek Rd,Transylvania,,LA,71286
Oconee Baptist Church;2350 Oconee Church Rd,Dublin,,GA,31021-3260
Waverly Hall Baptist Church;7515 GA Highway 208,Waverly Hall,,GA,31831-3047
Refuge;3098 Red Hill Rd,Tallassee,,AL,36078-3361
Central Baptist Church;3545 W Central Rd,Wetumpka,,AL,36092-6833
Transform City Church, Arlington;4201 Little Rd,Arlington,,TX,76016-5602
Mount Hebron Victory Faith Center Church;8628 County Road 301,Terrell,,TX,75160
Heartland Fellowship Baptist Church;8283 Union Hill Road,Forney,,TX,75126
Tate Springs Baptist Church, Arlington;4201 Little Rd,Arlington,,TX,76016-5602
Gambrell Street Baptist Church;1616 W GAMBRELL ST,Fort Worth,,TX,76115-2209
Soda Springs Baptist Church;1801 Soda Springs Rd,Millsap,,TX,76066-3419
Furman Baptist Church;121 Rabon Street,Furman,,SC,29921
New Prospect Baptist Church;2026 Highway 585,Pioneer,,LA,71266-7435
Kite First Baptist Church;134 GA-57,Kite,,GA,31049
Antioch Baptist Church;1115 Antioch Rd,Titus,,AL,36080-3469
African Fellowship Church;2043 Kingsbridge Drive,Heartland,,TX,75126
Vietnamese Arlington Bible Church;3434 S Collins St,Arlington,,TX,76014-3243
South Fort Worth Baptist Church;800 W Fogg St,Fort Worth,,TX,76110-6250
Concord Baptist Church;4909 Wichita St.,Fort Worth,,TX,76119
Greater True Vine;3109 Rodeo St.,Fort Worth,,TX,76119
Higher Praise Family Church;2909 Horton Rd,Forest Hill,,TX,76119-5635
Melody Lakes Baptist Church;254 Red Oak Dr,Waverly Hall,,GA,31831
Jeffersonville Baptist Church;McCrary St & N Church St,Jeffersonville,,GA,31044
Big Sandy Baptist Church;12443 Ga Highway 112,Irwinton,,GA,31042-2172
Epes;26300 Dr Martin Luther King Hw,Epes,,AL,35460-3027
Richland Heights Baptist Church, Grand Saline;1500 N Spring St,Grand Saline,,TX,75140
Ebenezer Missionary Baptist Church;1728 S 39th St,San Diego,,CA,92113
Vista Church;2051 Times Road,Heartland,,TX,75126
Germantown Baptist Church;1828 Dogwood Trl,Minden,,LA,71055
Iglesia Templo Bautista;2260 S Madison Ave,Yuma,,AZ,85364-6532
Mooringsport Baptist Church;500 Ivy St,Mooringsport,,LA,71060-8627
Culbertson Baptist Church;3286 Highway 151,Farmerville,,LA,71241-7466
Red River Baptist Church;3301 E Linton Rd,Benton,,LA,71006-9674
Oak Chapel Baptist Church;Oak Chapel Rd & Bird Flanders Rd,Kite,,GA,31049
New Providence Baptist Church;8484 GA-96,Jeffersonville,,GA,31044-0121
Zomi Mission Baptist Church;301 E Thornhill Dr,Fort Worth,,TX,76115-2638
Bread of Life Missionary Baptist Church, Dallas;2231 56th St,Dallas,,TX,75241-1435
Christian Crusade For Christ;5187 Ollie St.,Fort Worth,,TX,76119-5730
Friendship Baptist Church;3139 Friendship Church Rd,Dry Branch,,GA,31020-3721
Pleasant Hill Baptist Church;10267 Highway 143,Farmerville,,LA,71241-5521
Transylvania Baptist Church;159 Cheek Rd,Transylvania,,LA,71286
Oconee Baptist Church;2350 Oconee Church Rd,Dublin,,GA,31021-3260
Waverly Hall Baptist Church;7515 GA Highway 208,Waverly Hall,,GA,31831-3047
Refuge;3098 Red Hill Rd,Tallassee,,AL,36078-3361
Central Baptist Church;3545 W Central Rd,Wetumpka,,AL,36092-6833
Transform City Church, Arlington;4201 Little Rd,Arlington,,TX,76016-5602
Mount Hebron Victory Faith Center Church;8628 County Road 301,Terrell,,TX,75160
Heartland Fellowship Baptist Church;8283 Union Hill Road,Forney,,TX,75126
Tate Springs Baptist Church, Arlington;4201 Little Rd,Arlington,,TX,76016-5602
Gambrell Street Baptist Church;1616 W GAMBRELL ST,Fort Worth,,TX,76115-2209
Soda Springs Baptist Church;1801 Soda Springs Rd,Millsap,,TX,76066-3419
Furman Baptist Church;121 Rabon Street,Furman,,SC,29921
New Prospect Baptist Church;2026 Highway 585,Pioneer,,LA,71266-7435
Alpine Baptist Church;1441 County Road 101,Plantersville,,AL,36758
Indian Grave Baptist Church;1324 County Road 24,Billingsley,,AL,36006-3023
Redemption City Church, Fort Worth;5204 Sonata Trl,Fort Worth,,TX,76126-2169
Newbrook Church;1201 Juniper Ln,Benbrook,,TX,76126
River of Life Church;635 E 7th St,National City,,CA,91950
Chinese Baptist Church of Ft Worth;4625 GRANBURY RD,Fort Worth,,TX,76133-1211
Antioch Baptist Church;275 Antioch Church Rd,Fortson,,GA,31808-4325
Talbotton Baptist Church;320 Jackson Ave,Talbotton,,GA,31827
First Spanish Southern Baptist Church of San Diego;537 G Ave,National City,,CA,91950
Liberty;2701 W Point Pkwy,Opelika,,AL,36804-9738
Bethlehem Baptist Church;2656 County Road 131,Marbury,,AL,36051-3126
Pilgrim Rest Baptist Church;444 County Road 347,Plantersville,,AL,36758-3501
Grace Battleship Church;6038 Cumberland ST,San Diego,,CA,92139
Iglesia Bautista Por Su Gracia;6038 Cumberland ST,San Diego,,CA,92139
Catalyst Church;6038 CUMBERLAND ST,SAN DIEGO,,CA,92139-3117
Connect Church;401 Southwest Plaza Suite 103,ARLINGTON,,TX,76016-4469
Caprock Church, Arlington;4401 Larry Lane,Arlington,,TX,76017
Rocky Branch Baptist Church;109 Roan Rd,Farmerville,,LA,71241-5764
Silver Lake Baptist Church, Mineola;150 US Highway 80,Grand Saline,,TX,75140-3858
Main Street Baptist Church, Grand Saline;313 N Main St,Grand Saline,,TX,75140-1847
Brock Baptist Church;2111 FM 1189,BROCK,,TX,76087-5602
Ridge Road;5465 Lee Road 390,Opelika,,AL,36804-1576
High Ridge Church;10100 Rolling Hills Dr,Fort Worth,,TX,76126
Hebron Fellowship Baptist Church;3200 Highway 41 N,Byron,,GA,31008-3721
Iglesia Bautista Dios Te Ama;5101 Wellview Ave,Fort Worth,,TX,76115-3715
Shady Grove Baptist Church;3642 US Highway 41 N,Byron,,GA,31008-3707
Imperial Valley Chinese Baptist Church;702 Encinas Ave,Calexico,,CA,92243
San Diego Korean Baptist Church;1905 E 18th St,National City,,CA,91950-5012
Douglas Branch Baptist Church;116 Douglas Branch Rd,Rocky Ford,,GA,30455-6861
Saint Rest Baptist Church;13015 Highway 146,Dubach,,LA,71235-2766
Elam-Millen Baptist Church;5199 Elam Rd,Millen,,GA,30442-4829
Wadsworth;2780 Highway 143,Deatsville,,AL,36022-3307
Greater Deliverance Church;3406 Story Street,Forest Hill,,TX,76119
Greater Gilgal Baptist Church;6525 R L Thornton Frwy,Dallas,,TX,75232
Central Coosa Cowboy Church;17257 US Hwy 231,Hanover,,AL,35136
Asian Indian Community Church;7815 Quiet Waters Drive,Arlington,,TX,76016
Chapel at the Villas, Kennedale;5301 Collett Little Road,Fort Worth,,TX,76119
Comunidad Cristiana Conquista;2813 Leonard St,National City,,CA,91950-6214
Beckley Community Church;6525 S R L THORNTON FWY,Dallas,,TX,75232-3250
Dellwood Baptist Church;175 Dellwood Main St,Swainsboro,,GA,30401
First Baptist Church of Hatch;421 N. Franklin,Hatch,,NM,87937
Northside;3001 Lafayette Pkwy,Opelika,,AL,36801-2323
Poiema Christian Church;6626 R L Thornton Frwy,Dallas,,TX,75232
Restoration Outreach Ministry Encouragment;5701 Oakleaf Dr Apt. 1511,Fort Worth,,TX,76132-2447
Bonita Valley Baptist Church;4701 Sweetwater RD,Bonita,,CA,91902
Trinity Worldwide Church;4417 Sierra Dr,Grand Prairie,,TX,75052
Memory Lane Country Church;184 S. Memory Lane,Marshall,,TX,75670
Primera Iglesia Hispana Bautista de Autauga;2722 Hwy 31 N,Deatsville,,AL,36022
Holly Brook Baptist Church;3219 S. FM 2869,Hawkins,,TX,75765
Rocky Ford Baptist Church;129 Main St,Rocky Ford,,GA,30455-7154
Farmville Baptist Church;3607 Al Highway 147 N,Auburn,,AL,36830-4131
Lake Hill;114 Lake Hill Circle,Deatsville,,AL,36022
Damascus Road;1000 East 34th Street,Yuma,,AZ,85365
East Texas Country Church;220 State Highway 110,Grand Saline,,TX,75140-5080
Kingdom Life Community Church;5612 James Ave. Apt. 211B,Fort Worth,,TX,76134-1131
Impact Church;7500 W. Camp Wisdom Rd.,Dallas,,TX,75236-5629
Legacy Baptist Fellowship;415 W McDonald St,Mineola,,TX,75773
New Life Auburn Korean Baptist Church;3607 AL Highway 147 N,Auburn,,AL,36830-4131
Freedom Church;4501 MATTHEW RD,GRAND PRAIRIE,,TX,75052
Talty Baptist Church of Crandall;5210 N. FM 148,Crandall,,TX,75114
Belle Park Baptist Church;13083 Highway 157,Haughton,,LA,71037-7592
Rocky Mount Baptist Church;9117 Lee Rd.158,Salem,,AL,36874
Trinity Love Church;800 N Main St,Duncanville,,TX,75116
Unified Fellowship Baptist Church;Southern Bible Institute 7200 Hampton Rd,Dallas,,TX,75232
Cornerstone Church;2811 W Camp Wisdom Rd,Dallas,,TX,75237-2819
The Way, Fort Worth;5620 Woodway,Fort Worth,,TX,76133
Koinonia Christian Church;2455 SE Green Oaks Blvd,Arlington,,TX,76018-1970
Vietnamese Baptist Church;4515 SW Green Oaks Blvd,Arlington,,TX,76017-2231
Oak Grove Baptist Church;2505 Haymarket Rd,Dallas,,TX,75253-3308
Mt Olive Baptist Church;3493 Highway 519,Athens,,LA,71003-3225
Plantersville;11817 County Road 63,Plantersville,,AL,36758-9999
New Prospect Baptist Church;2768 County Road 57,Marbury,,AL,36051-2742
Bible Believers Fellowship Church;2021 Lennox Lane,Arlington,,TX,76018-0933
Gloryland Christian Church;6619 Forest Hill Dr Ste 75,Forest Hill,,TX,76140-1260
Open Range Cowboy Church;10536 Fm 1650,Gilmer,,TX,75645-8032
International Fellowship Church, Dallas;5415 Matlock Rd,Arlington,,TX,76018-1532
Living Stone Baptist Church;Taylors Mill Rd & Union Church Rd,Fort Valley,,GA,31030
Lighthouse Baptist Church;1101 Dunbar Rd,Warner Robins,,GA,31093-3805
New Beginnings at Mountain View Community Ch;5601 Mountain Creek Pkwy,Dallas,,TX,75249
Foothills Southern Baptist Church;13148 E 40th St,Yuma,,AZ,85367-5831
Hopewell;1570 Hopewell Church Road,Marion,,AL,36756
White Pond;1155 County Road 49,Marbury,,AL,36051
Iglesia Cristiana Bautista Jehova Sabaoth;647 E St,Chula Vista,,CA,91910
Cypress Baptist Church;4701 Palmetto Rd,Benton,,LA,71006-9712
Bentonia Baptist Church;111 West Railroad Ave,Bentonia,,MS,39040
New Hope Baptist Church;4572 Starling Center Road,Walnut Grove,,MS,39189
ChristWay Church of Monroe, LA., Inc.;215 Winkler Way,Monroe,,LA,71203-6528
Middle Ground Baptist Church;259 Middleground Church Rd,Sylvania,,GA,30467-9500
Hawhammock Baptist Church;27 Hawhammock Church Rd,Swainsboro,,GA,30401-4308
Walnut Creek Baptist Church;7800 Old Macon Rd,Danville,,GA,31017-2138
The Light Chula Vista;335 Church Ave,Chula Vista,,CA,91910-3906
Central Baptist Church;1611 2nd Ave,Opelika,,AL,36801-5617
Fruitful Baptist Church, Arlington;6600 New York Ave,Arlington,,TX,76002
El Gran Libertador;6600 S New York Drive,Arlington,,TX,76002
Central Chinese American Baptist Church;100 W White Rd,Byron,,GA,31008-6382
New Song Missionary Baptist Church Inc;151 Tabor Dr,Warner Robins,,GA,31093-8703
Tower Baptist Church;6103 Highway 169,Mooringsport,,LA,71060-8550
Melrose;7634 Highway 433 W,Bentonia,,MS,39040-9145
Mineral Springs Baptist Church;118 Pea Ridge Rd,Dubach,,LA,71235-3371
Green Acres Baptist Church;901 Elberta Rd,Warner Robins,,GA,31093-1724
Byron Baptist Church;100 W White Rd,Byron,,GA,31008-6382
Santuck Baptist Church;7250 Central Plank Rd,Wetumpka,,AL,36092-3644
Abundant Life Community Church;2433 Sycamore School Rd,Fort Worth,,TX,76123-3031
Set Free Southland;740 Hilltop Dr,Chula Vista,,CA,91910-6009
Set Free Church El Cajon;740 Hilltop Dr,Chula Vista,,CA,91910
Iglesia El Manantial De Vida;4844 Star Ridge Dr,Fort Worth,,TX,76133
Timberon Baptist Chapel;190 Merlin,Timberon,,NM,88350
Bethesda Baptist Church;3830 GA Highway 85,Ellerslie,,GA,31807
Pepperell;2702 2nd Ave,Opelika,,AL,36801-6138
Rushenville Baptist Church;10098 Georgia Road,Eclectic,,AL,36024-6505
First Baptist Church of Eclectic;203 ClaudRoad,Eclectic,,AL,36024
Siloam;505 Washington St,Marion,,AL,36756-2525
One Hope Fellowship;2508 Coldstream Drive,Forth Worth,,TX,76123
Agape Community Fellowship Church;1420 W Everman Pkwy,Fort Worth,,TX,76134-4944
Iglesia Bautista Torre Fuerte;740 Hilltop Dr,Chula Vista,,CA,91910
Flower Garden Baptist Church;7300 S Cooper St,Arlington,,TX,76001-7026
Piney Grove Baptist Church;20 GA Highway 315,Fortson,,GA,31808-3626
Cornerstone Baptist Church;16117 GA Highway 315,Ellerslie,,GA,31807-5853
Centerville Baptist Church;1829 Mount Olive Rd,Dublin,,GA,31021-1636
Hillcrest Baptist Church;990 US Highway 1 N,Swainsboro,,GA,30401-5817
Hopewell;1570 Hopewell Church Road,Marion,,AL,36756
White Pond;1155 County Road 49,Marbury,,AL,36051
Iglesia Cristiana Bautista Jehova Sabaoth;647 E St,Chula Vista,,CA,91910
Cypress Baptist Church;4701 Palmetto Rd,Benton,,LA,71006-9712
Bentonia Baptist Church;111 West Railroad Ave,Bentonia,,MS,39040
New Hope Baptist Church;4572 Starling Center Road,Walnut Grove,,MS,39189
ChristWay Church of Monroe, LA., Inc.;215 Winkler Way,Monroe,,LA,71203-6528
Middle Ground Baptist Church;259 Middleground Church Rd,Sylvania,,GA,30467-9500
Hawhammock Baptist Church;27 Hawhammock Church Rd,Swainsboro,,GA,30401-4308
Walnut Creek Baptist Church;7800 Old Macon Rd,Danville,,GA,31017-2138
The Light Chula Vista;335 Church Ave,Chula Vista,,CA,91910-3906
Central Baptist Church;1611 2nd Ave,Opelika,,AL,36801-5617
Fruitful Baptist Church, Arlington;6600 New York Ave,Arlington,,TX,76002
El Gran Libertador;6600 S New York Drive,Arlington,,TX,76002
Central Chinese American Baptist Church;100 W White Rd,Byron,,GA,31008-6382
New Song Missionary Baptist Church Inc;151 Tabor Dr,Warner Robins,,GA,31093-8703
Tower Baptist Church;6103 Highway 169,Mooringsport,,LA,71060-8550
Melrose;7634 Highway 433 W,Bentonia,,MS,39040-9145
Mineral Springs Baptist Church;118 Pea Ridge Rd,Dubach,,LA,71235-3371
Green Acres Baptist Church;901 Elberta Rd,Warner Robins,,GA,31093-1724
Byron Baptist Church;100 W White Rd,Byron,,GA,31008-6382
Santuck Baptist Church;7250 Central Plank Rd,Wetumpka,,AL,36092-3644
Abundant Life Community Church;2433 Sycamore School Rd,Fort Worth,,TX,76123-3031
Set Free Southland;740 Hilltop Dr,Chula Vista,,CA,91910-6009
Set Free Church El Cajon;740 Hilltop Dr,Chula Vista,,CA,91910
Iglesia El Manantial De Vida;4844 Star Ridge Dr,Fort Worth,,TX,76133
Timberon Baptist Chapel;190 Merlin,Timberon,,NM,88350
Bethesda Baptist Church;3830 GA Highway 85,Ellerslie,,GA,31807
Pepperell;2702 2nd Ave,Opelika,,AL,36801-6138
Rushenville Baptist Church;10098 Georgia Road,Eclectic,,AL,36024-6505
First Baptist Church of Eclectic;203 ClaudRoad,Eclectic,,AL,36024
Siloam;505 Washington St,Marion,,AL,36756-2525
One Hope Fellowship;2508 Coldstream Drive,Forth Worth,,TX,76123
Agape Community Fellowship Church;1420 W Everman Pkwy,Fort Worth,,TX,76134-4944
Iglesia Bautista Torre Fuerte;740 Hilltop Dr,Chula Vista,,CA,91910
Flower Garden Baptist Church;7300 S Cooper St,Arlington,,TX,76001-7026
Piney Grove Baptist Church;20 GA Highway 315,Fortson,,GA,31808-3626
Cornerstone Baptist Church;16117 GA Highway 315,Ellerslie,,GA,31807-5853
Centerville Baptist Church;1829 Mount Olive Rd,Dublin,,GA,31021-1636
Hillcrest Baptist Church;990 US Highway 1 N,Swainsboro,,GA,30401-5817
Hilltop Baptist Church of Chula Vista;740 Hilltop DR,Chula Vista,,CA,91910-6009
Beulah Baptist Church;2320 Grier Rd,Wetumpka,,AL,36092-4111
Southwest Fellowship;4536 Stepping Stone Dr,Fort Worth,,TX,76123-1870
Inspiring a Higher Purpose Ministry;510 N Race St,Fort Worth,,TX,76140-3017
Victory International Church;1805 Everman Pkwy,Everman,,TX,76140
Big Springs;2003 County Road 77,Billingsley,,AL,36006
Emmanuel Baptist Church;713 Homer Rd,Minden,,LA,71055-3019
Oak Ridge Baptist Church;306 South Oak Dr,Oak Ridge,,LA,71264
Downsville Baptist Church;9527 Highway 145,Downsville,,LA,71234
First Baptist of Centerville;108 E Church St,Centerville,,GA,31028-1206
Chewacla Baptist Church;1401 Chewacla Rd,Opelika,,AL,36804-8007
Airview Baptist Church;2301 Airport Rd,Opelika,,AL,36801-6705
Great Redeemer Christian Church;3400 CHARLESTON AVENUE,Fort Worth,,TX,76123-1706
No Limit Baptist Church;1135 Watson Blvd,Warner Robins,,GA,31093-3427
Central Georgia Vietnamese Baptist Church Inc;1352 Radio Loop,Warner Robins,,GA,31088-3626
New Lancaster Community Baptist Church;240 W Wintergreen Rd PO Box 97,Lancaster,,TX,75134-2472
Calvary, Canton;441 Washington St,Canton,,MS,39046-3527
Emmanuel Baptist Church of Hurricane Community;2042 Highway 519,Arcadia,,LA,71001-5617
Walnut Grove Baptist Church;6416 Highway 134,Epps,,LA,71237
First Baptist of Warner Robins Inc;1135 Watson Blvd,Warner Robins,,GA,31093-3427
Union Grove Baptist Church;4009 Lee Road 391,Opelika,,AL,36804-8567
Bethlehem East;7561 Upper River Rd,Tallassee,,AL,36078-3465
Grace Fellowship Baptist Church;350 E North St,Canton,,MS,39046-3814
Grace Heritage Church;1345 Annalue Dr,Auburn,,AL,36830
God's Exciting Cathedral of Praise;1430 N POLK ST,Desoto,,TX,75115-3448
Rehoboth Baptist Church, Arlington;2501 Turner Way,Arlington,,TX,76001-7080
Liberty Baptist Church, Hawkins;288 CR 3650,Hawkins,,TX,75765
First Baptist Church;301 Pennsylvania Ave,Minden,,LA,71055-3424
Hegwood Baptist Church;2255 Highway 134,Epps,,LA,71237-9075
Zenith Road Baptist Church;4744 Zenith Mill Rd,Fort Valley,,GA,31030
Oak Grove Baptist Church;2285 Oak Grove Church Rd,Portal,,GA,30450-4626
Holtville Riverside;7121 Holtville Rd,Wetumpka,,AL,36092-7868
Comunidad Christiana el Alpha y la Omega;1244 Orde Ct,Chula Vista,,CA,91911
Monticello Baptist Church;5260 Highway 580,Lk Providence,,LA,71254-4269
Loch Arbor Baptist Church;3960 Highway 139,Monroe,,LA,71203-6666
New Hope Baptist Church;339 New Hope Rd,Choudrant,,LA,71227-3514
Shirley Hills Baptist Church;615 Corder Rd,Warner Robins,,GA,31088-3705
Shady Grove Baptist Church;348 Shady Grove Rd,East Dublin,,GA,31027
First Baptist Church of Reeltown;16963 Highway 49 S,Notasulga,,AL,36866-4019
Lakeview;1600 E Glenn Ave,Auburn,,AL,36830-5784
Newbern Baptist Church;4502 AL Highway 61,Newbern,,AL,36765-3810
Boone's Chapel Baptist Church;2301 County Road 66,Prattville,,AL,36067-8038
Jesus Saves Church;410 W Main St,Swainsboro,,GA,30401-3105
Courageous Church TX;1951 N MAIN STREET,MAINSFIELD,,TX,76063-3949
Omni Fellowship;330 S Clark Rd,Cedar Hill,,TX,75104
Centerpointe Church Chula Vista;3441 Main St #106,Chula Vista,,CA,91911
Cross Point Baptist Church;3140 Swan Lake Rd,Bossier City,,LA,71111-7222
Faith Chapel Community Church;305 E 3rd St,Lancaster,,TX,75146-2508
Metropolitan Missionary Baptist Church;330 S Clark Rd,Cedar Hill,,TX,75104-2753
Antioch Baptist Church;11812 Highway 80,Minden,,LA,71055-7224
North Shreve Baptist Church;4930 Old Mooringsport Rd,Shreveport,,LA,71107-2806
First Baptist Church;157 Lee Road 175,Salem,,AL,36874-2107
Bethlehem Hispanic Baptist Mission;5073 Highway 167,Ruston,,LA,71270-6948
Harmony Community Church;3085 Housers Mill Rd,Byron,,GA,31008
West Auburn;536 Webster Rd,Auburn,,AL,36832-4224
First Baptist Church;210 Forest St.,Hawkins,,TX,75765-3302
Coosawhatchie Baptist Church;3853 Morgandollar Rd,Coosawhatchie,,SC,29912-3025
Oakland Baptist Church;1509 Russell Pkwy,Warner Robins,,GA,31088-5564
Wades Baptist Church;152 Scarboro Hwy,Sylvania,,GA,30467
Newington Baptist Church;287 Middleground Rd,Newington,,GA,30446
Tunnell Chapel;2845 Central Plank Rd,Wetumpka,,AL,36092-5369
Jones;4410 County Road 16,Jones,,AL,36749-3502
Southside Baptist Church;1040 S Houston Lake Rd,Warner Robins,,GA,31088-2605
Greater Love Mission Church;10417 Old Cleburne Crowley Junction,Crowley,,TX,76036
Iglesia Bautista De La Comunidad;10850 FM 1609,Snyder,,TX,79549-1308
The Covenant Church of SB;4525 Old Brownlee Rd,Bossier City,,LA,71111-6501
First Baptist Church;144 E BELT LINE RD,WILMER,,TX,75172-1130
Simmons Memorial;118 Memorial Drive,Flora,,MS,39071-9416
Lena Baptist Church;2 SUNNYSIDE DR,LENA,,MS,39094
First Baptist Church;1298 Princeton Rd,Princeton,,LA,71067-9140
Brewton Baptist Church;475 S Peachtree Rd,East Dublin,,GA,31027-3360
Ocean View Church en Español;2460 Palm Ave,San Diego,,CA,92154-1428
Ocean View Church Chula Vista;2460 Palm Ave,San Diego,,CA,92154-1428
OVC Real;2460 Palm Ave,San Diego,,CA,92154
New Faith Community Church;424 Dogwood Trail,DeSoto,,TX,75115
Ocean View Church San Diego;2460 Palm Ave,San Diego,,CA,92154-1428
Forest Hill Baptist Church, Longview;315 Forest Hill Church Rd.,Longview,,TX,75605
Robertville Baptist Church;26 Robertville Dr,Garnett,,SC,29922
Alabama Baptist Church;16061 Highway 151,Arcadia,,LA,71001-5228
